relation_id,relation_family,relation_level,relation_status,source_ib_object_id,source_or_row_key,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,ib_start_utc,ib_end_utc,or_bar_time_utc,ib_high,ib_low,ib_range,opening_range_high,opening_range_low,opening_range_width,or_inside_ib,ib_equals_or,ib_width_minus_or_width,ib_width_to_or_width_ratio,or_high_to_ib_high_gap,or_low_to_ib_low_gap,first_break_direction,first_break_mode,width_error_day
IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-12|60,OR|GBPUSD|M15|new_york|2021-10-12|30,GBPUSD,M15,new_york,America/New_York,2021-10-12,60,30,2021-10-12T13:30:00Z,2021-10-12T14:30:00Z,2021-10-12T14:00:00Z,1.36202,1.36006,0.00196,1.36192,1.36006,0.00186,1,0,0.00010,1.053763440860215053763440860,0.00010,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-13|60,OR|GBPUSD|M15|london|2021-10-13|30,GBPUSD,M15,london,Europe/London,2021-10-13,60,30,2021-10-13T07:00:00Z,2021-10-13T08:00:00Z,2021-10-13T07:30:00Z,1.36175,1.36130,0.00045,1.36167,1.36130,0.00037,1,0,0.00008,1.216216216216216216216216216,0.00008,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-13|60,OR|GBPUSD|M15|new_york|2021-10-13|30,GBPUSD,M15,new_york,America/New_York,2021-10-13,60,30,2021-10-13T13:30:00Z,2021-10-13T14:30:00Z,2021-10-13T14:00:00Z,1.36374,1.36163,0.00211,1.36374,1.36213,0.00161,1,0,0.00050,1.310559006211180124223602484,0.00000,0.00050,down,close,0
IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-14|60,OR|GBPUSD|M15|london|2021-10-14|30,GBPUSD,M15,london,Europe/London,2021-10-14,60,30,2021-10-14T07:00:00Z,2021-10-14T08:00:00Z,2021-10-14T07:30:00Z,1.36704,1.36630,0.00074,1.36704,1.36654,0.00050,1,0,0.00024,1.48,0.00000,0.00024,down,close,0
IBOR|GBPUSD|M15|new_york|2021-10-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-14|60,OR|GBPUSD|M15|new_york|2021-10-14|30,GBPUSD,M15,new_york,America/New_York,2021-10-14,60,30,2021-10-14T13:30:00Z,2021-10-14T14:30:00Z,2021-10-14T14:00:00Z,1.37250,1.37064,0.00186,1.37209,1.37076,0.00133,1,0,0.00053,1.398496240601503759398496241,0.00041,0.00012,none,ambiguous,0
IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-15|60,OR|GBPUSD|M15|london|2021-10-15|30,GBPUSD,M15,london,Europe/London,2021-10-15,60,30,2021-10-15T07:00:00Z,2021-10-15T08:00:00Z,2021-10-15T07:30:00Z,1.36885,1.36839,0.00046,1.36875,1.36839,0.00036,1,0,0.00010,1.277777777777777777777777778,0.00010,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-15|60,OR|GBPUSD|M15|new_york|2021-10-15|30,GBPUSD,M15,new_york,America/New_York,2021-10-15,60,30,2021-10-15T13:30:00Z,2021-10-15T14:30:00Z,2021-10-15T14:00:00Z,1.37576,1.37321,0.00255,1.37449,1.37321,0.00128,1,0,0.00127,1.9921875,0.00127,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-18|60,OR|GBPUSD|M15|london|2021-10-18|30,GBPUSD,M15,london,Europe/London,2021-10-18,60,30,2021-10-18T07:00:00Z,2021-10-18T08:00:00Z,2021-10-18T07:30:00Z,1.37339,1.37290,0.00049,1.37334,1.37290,0.00044,1,0,0.00005,1.113636363636363636363636364,0.00005,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-18|60,OR|GBPUSD|M15|new_york|2021-10-18|30,GBPUSD,M15,new_york,America/New_York,2021-10-18,60,30,2021-10-18T13:30:00Z,2021-10-18T14:30:00Z,2021-10-18T14:00:00Z,1.37358,1.37223,0.00135,1.37357,1.37252,0.00105,1,0,0.00030,1.285714285714285714285714286,0.00001,0.00029,down,close,0
IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-19|60,OR|GBPUSD|M15|london|2021-10-19|30,GBPUSD,M15,london,Europe/London,2021-10-19,60,30,2021-10-19T07:00:00Z,2021-10-19T08:00:00Z,2021-10-19T07:30:00Z,1.37740,1.37646,0.00094,1.37737,1.37646,0.00091,1,0,0.00003,1.032967032967032967032967033,0.00003,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-19|60,OR|GBPUSD|M15|new_york|2021-10-19|30,GBPUSD,M15,new_york,America/New_York,2021-10-19,60,30,2021-10-19T13:30:00Z,2021-10-19T14:30:00Z,2021-10-19T14:00:00Z,1.38329,1.38176,0.00153,1.38311,1.38196,0.00115,1,0,0.00038,1.330434782608695652173913043,0.00018,0.00020,down,wick,0
IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-20|60,OR|GBPUSD|M15|london|2021-10-20|30,GBPUSD,M15,london,Europe/London,2021-10-20,60,30,2021-10-20T07:00:00Z,2021-10-20T08:00:00Z,2021-10-20T07:30:00Z,1.38124,1.38058,0.00066,1.38105,1.38058,0.00047,1,0,0.00019,1.404255319148936170212765957,0.00019,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-20|60,OR|GBPUSD|M15|new_york|2021-10-20|30,GBPUSD,M15,new_york,America/New_York,2021-10-20,60,30,2021-10-20T13:30:00Z,2021-10-20T14:30:00Z,2021-10-20T14:00:00Z,1.37650,1.37506,0.00144,1.37649,1.37573,0.00076,1,0,0.00068,1.894736842105263157894736842,0.00001,0.00067,none,ambiguous,0
IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-21|60,OR|GBPUSD|M15|london|2021-10-21|30,GBPUSD,M15,london,Europe/London,2021-10-21,60,30,2021-10-21T07:00:00Z,2021-10-21T08:00:00Z,2021-10-21T07:30:00Z,1.38319,1.38128,0.00191,1.38319,1.38159,0.00160,1,0,0.00031,1.19375,0.00000,0.00031,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-21|60,OR|GBPUSD|M15|new_york|2021-10-21|30,GBPUSD,M15,new_york,America/New_York,2021-10-21,60,30,2021-10-21T13:30:00Z,2021-10-21T14:30:00Z,2021-10-21T14:00:00Z,1.38147,1.37884,0.00263,1.38044,1.37884,0.00160,1,0,0.00103,1.64375,0.00103,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-22|60,OR|GBPUSD|M15|london|2021-10-22|30,GBPUSD,M15,london,Europe/London,2021-10-22,60,30,2021-10-22T07:00:00Z,2021-10-22T08:00:00Z,2021-10-22T07:30:00Z,1.37988,1.37928,0.00060,1.37988,1.37942,0.00046,1,0,0.00014,1.304347826086956521739130435,0.00000,0.00014,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-22|60,OR|GBPUSD|M15|new_york|2021-10-22|30,GBPUSD,M15,new_york,America/New_York,2021-10-22,60,30,2021-10-22T13:30:00Z,2021-10-22T14:30:00Z,2021-10-22T14:00:00Z,1.38025,1.37808,0.00217,1.38025,1.37808,0.00217,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-25|60,OR|GBPUSD|M15|london|2021-10-25|30,GBPUSD,M15,london,Europe/London,2021-10-25,60,30,2021-10-25T07:00:00Z,2021-10-25T08:00:00Z,2021-10-25T07:30:00Z,1.37841,1.37796,0.00045,1.37841,1.37799,0.00042,1,0,0.00003,1.071428571428571428571428571,0.00000,0.00003,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-25|60,OR|GBPUSD|M15|new_york|2021-10-25|30,GBPUSD,M15,new_york,America/New_York,2021-10-25,60,30,2021-10-25T13:30:00Z,2021-10-25T14:30:00Z,2021-10-25T14:00:00Z,1.37748,1.37562,0.00186,1.37733,1.37562,0.00171,1,0,0.00015,1.087719298245614035087719298,0.00015,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-26|60,OR|GBPUSD|M15|london|2021-10-26|30,GBPUSD,M15,london,Europe/London,2021-10-26,60,30,2021-10-26T07:00:00Z,2021-10-26T08:00:00Z,2021-10-26T07:30:00Z,1.37649,1.37573,0.00076,1.37649,1.37586,0.00063,1,0,0.00013,1.206349206349206349206349206,0.00000,0.00013,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-26|60,OR|GBPUSD|M15|new_york|2021-10-26|30,GBPUSD,M15,new_york,America/New_York,2021-10-26,60,30,2021-10-26T13:30:00Z,2021-10-26T14:30:00Z,2021-10-26T14:00:00Z,1.38287,1.38151,0.00136,1.38283,1.38151,0.00132,1,0,0.00004,1.030303030303030303030303030,0.00004,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-27|60,OR|GBPUSD|M15|london|2021-10-27|30,GBPUSD,M15,london,Europe/London,2021-10-27,60,30,2021-10-27T07:00:00Z,2021-10-27T08:00:00Z,2021-10-27T07:30:00Z,1.37739,1.37666,0.00073,1.37729,1.37666,0.00063,1,0,0.00010,1.158730158730158730158730159,0.00010,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-27|60,OR|GBPUSD|M15|new_york|2021-10-27|30,GBPUSD,M15,new_york,America/New_York,2021-10-27,60,30,2021-10-27T13:30:00Z,2021-10-27T14:30:00Z,2021-10-27T14:00:00Z,1.37300,1.37097,0.00203,1.37300,1.37118,0.00182,1,0,0.00021,1.115384615384615384615384615,0.00000,0.00021,down,wick,0
IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-28|60,OR|GBPUSD|M15|london|2021-10-28|30,GBPUSD,M15,london,Europe/London,2021-10-28,60,30,2021-10-28T07:00:00Z,2021-10-28T08:00:00Z,2021-10-28T07:30:00Z,1.37470,1.37373,0.00097,1.37470,1.37403,0.00067,1,0,0.00030,1.447761194029850746268656716,0.00000,0.00030,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-28|60,OR|GBPUSD|M15|new_york|2021-10-28|30,GBPUSD,M15,new_york,America/New_York,2021-10-28,60,30,2021-10-28T13:30:00Z,2021-10-28T14:30:00Z,2021-10-28T14:00:00Z,1.37633,1.37463,0.00170,1.37605,1.37499,0.00106,1,0,0.00064,1.603773584905660377358490566,0.00028,0.00036,up,wick,0
IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-10-29|60,OR|GBPUSD|M15|london|2021-10-29|30,GBPUSD,M15,london,Europe/London,2021-10-29,60,30,2021-10-29T07:00:00Z,2021-10-29T08:00:00Z,2021-10-29T07:30:00Z,1.37984,1.37869,0.00115,1.37984,1.37931,0.00053,1,0,0.00062,2.169811320754716981132075472,0.00000,0.00062,down,close,0
IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-10-29|60,OR|GBPUSD|M15|new_york|2021-10-29|30,GBPUSD,M15,new_york,America/New_York,2021-10-29,60,30,2021-10-29T13:30:00Z,2021-10-29T14:30:00Z,2021-10-29T14:00:00Z,1.37999,1.37773,0.00226,1.37999,1.37824,0.00175,1,0,0.00051,1.291428571428571428571428571,0.00000,0.00051,down,wick,0
IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-01|60,OR|GBPUSD|M15|london|2021-11-01|30,GBPUSD,M15,london,Europe/London,2021-11-01,60,30,2021-11-01T08:00:00Z,2021-11-01T09:00:00Z,2021-11-01T08:30:00Z,1.36871,1.36734,0.00137,1.36851,1.36734,0.00117,1,0,0.00020,1.170940170940170940170940171,0.00020,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-11-01|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-01|60,OR|GBPUSD|M15|new_york|2021-11-01|30,GBPUSD,M15,new_york,America/New_York,2021-11-01,60,30,2021-11-01T13:30:00Z,2021-11-01T14:30:00Z,2021-11-01T14:00:00Z,1.36579,1.36412,0.00167,1.36579,1.36412,0.00167,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-02|60,OR|GBPUSD|M15|london|2021-11-02|30,GBPUSD,M15,london,Europe/London,2021-11-02,60,30,2021-11-02T08:00:00Z,2021-11-02T09:00:00Z,2021-11-02T08:30:00Z,1.36601,1.36497,0.00104,1.36601,1.36528,0.00073,1,0,0.00031,1.424657534246575342465753425,0.00000,0.00031,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-02|60,OR|GBPUSD|M15|new_york|2021-11-02|30,GBPUSD,M15,new_york,America/New_York,2021-11-02,60,30,2021-11-02T13:30:00Z,2021-11-02T14:30:00Z,2021-11-02T14:00:00Z,1.36407,1.36248,0.00159,1.36374,1.36260,0.00114,1,0,0.00045,1.394736842105263157894736842,0.00033,0.00012,up,close,0
IBOR|GBPUSD|M15|london|2021-11-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-03|60,OR|GBPUSD|M15|london|2021-11-03|30,GBPUSD,M15,london,Europe/London,2021-11-03,60,30,2021-11-03T08:00:00Z,2021-11-03T09:00:00Z,2021-11-03T08:30:00Z,1.36314,1.36263,0.00051,1.36312,1.36274,0.00038,1,0,0.00013,1.342105263157894736842105263,0.00002,0.00011,none,ambiguous,0
IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-03|60,OR|GBPUSD|M15|new_york|2021-11-03|30,GBPUSD,M15,new_york,America/New_York,2021-11-03,60,30,2021-11-03T13:30:00Z,2021-11-03T14:30:00Z,2021-11-03T14:00:00Z,1.36275,1.36187,0.00088,1.36258,1.36187,0.00071,1,0,0.00017,1.239436619718309859154929577,0.00017,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-04|60,OR|GBPUSD|M15|london|2021-11-04|30,GBPUSD,M15,london,Europe/London,2021-11-04,60,30,2021-11-04T08:00:00Z,2021-11-04T09:00:00Z,2021-11-04T08:30:00Z,1.36580,1.36511,0.00069,1.36580,1.36533,0.00047,1,0,0.00022,1.468085106382978723404255319,0.00000,0.00022,down,close,0
IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-04|60,OR|GBPUSD|M15|new_york|2021-11-04|30,GBPUSD,M15,new_york,America/New_York,2021-11-04,60,30,2021-11-04T13:30:00Z,2021-11-04T14:30:00Z,2021-11-04T14:00:00Z,1.36375,1.36212,0.00163,1.36329,1.36212,0.00117,1,0,0.00046,1.393162393162393162393162393,0.00046,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-05|60,OR|GBPUSD|M15|london|2021-11-05|30,GBPUSD,M15,london,Europe/London,2021-11-05,60,30,2021-11-05T08:00:00Z,2021-11-05T09:00:00Z,2021-11-05T08:30:00Z,1.34974,1.34900,0.00074,1.34974,1.34913,0.00061,1,0,0.00013,1.213114754098360655737704918,0.00000,0.00013,down,close,0
IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-05|60,OR|GBPUSD|M15|new_york|2021-11-05|30,GBPUSD,M15,new_york,America/New_York,2021-11-05,60,30,2021-11-05T13:30:00Z,2021-11-05T14:30:00Z,2021-11-05T14:00:00Z,1.34477,1.34238,0.00239,1.34426,1.34238,0.00188,1,0,0.00051,1.271276595744680851063829787,0.00051,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-11-08|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-08|60,OR|GBPUSD|M15|london|2021-11-08|30,GBPUSD,M15,london,Europe/London,2021-11-08,60,30,2021-11-08T08:00:00Z,2021-11-08T09:00:00Z,2021-11-08T08:30:00Z,1.34924,1.34823,0.00101,1.34913,1.34861,0.00052,1,0,0.00049,1.942307692307692307692307692,0.00011,0.00038,none,ambiguous,0
IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-08|60,OR|GBPUSD|M15|new_york|2021-11-08|30,GBPUSD,M15,new_york,America/New_York,2021-11-08,60,30,2021-11-08T14:30:00Z,2021-11-08T15:30:00Z,2021-11-08T15:00:00Z,1.35497,1.35154,0.00343,1.35370,1.35154,0.00216,1,0,0.00127,1.587962962962962962962962963,0.00127,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-09|60,OR|GBPUSD|M15|london|2021-11-09|30,GBPUSD,M15,london,Europe/London,2021-11-09,60,30,2021-11-09T08:00:00Z,2021-11-09T09:00:00Z,2021-11-09T08:30:00Z,1.35788,1.35634,0.00154,1.35788,1.35730,0.00058,1,0,0.00096,2.655172413793103448275862069,0.00000,0.00096,down,close,0
IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-09|60,OR|GBPUSD|M15|new_york|2021-11-09|30,GBPUSD,M15,new_york,America/New_York,2021-11-09,60,30,2021-11-09T14:30:00Z,2021-11-09T15:30:00Z,2021-11-09T15:00:00Z,1.35725,1.35531,0.00194,1.35725,1.35573,0.00152,1,0,0.00042,1.276315789473684210526315789,0.00000,0.00042,down,wick,0
IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-10|60,OR|GBPUSD|M15|london|2021-11-10|30,GBPUSD,M15,london,Europe/London,2021-11-10,60,30,2021-11-10T08:00:00Z,2021-11-10T09:00:00Z,2021-11-10T08:30:00Z,1.35614,1.35489,0.00125,1.35544,1.35489,0.00055,1,0,0.00070,2.272727272727272727272727273,0.00070,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-10|60,OR|GBPUSD|M15|new_york|2021-11-10|30,GBPUSD,M15,new_york,America/New_York,2021-11-10,60,30,2021-11-10T14:30:00Z,2021-11-10T15:30:00Z,2021-11-10T15:00:00Z,1.35109,1.34902,0.00207,1.35084,1.34902,0.00182,1,0,0.00025,1.137362637362637362637362637,0.00025,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-11|60,OR|GBPUSD|M15|london|2021-11-11|30,GBPUSD,M15,london,Europe/London,2021-11-11,60,30,2021-11-11T08:00:00Z,2021-11-11T09:00:00Z,2021-11-11T08:30:00Z,1.34325,1.34143,0.00182,1.34257,1.34143,0.00114,1,0,0.00068,1.596491228070175438596491228,0.00068,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-11|60,OR|GBPUSD|M15|new_york|2021-11-11|30,GBPUSD,M15,new_york,America/New_York,2021-11-11,60,30,2021-11-11T14:30:00Z,2021-11-11T15:30:00Z,2021-11-11T15:00:00Z,1.34116,1.33911,0.00205,1.34116,1.33984,0.00132,1,0,0.00073,1.553030303030303030303030303,0.00000,0.00073,down,close,0
IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-12|60,OR|GBPUSD|M15|london|2021-11-12|30,GBPUSD,M15,london,Europe/London,2021-11-12,60,30,2021-11-12T08:00:00Z,2021-11-12T09:00:00Z,2021-11-12T08:30:00Z,1.33728,1.33647,0.00081,1.33717,1.33647,0.00070,1,0,0.00011,1.157142857142857142857142857,0.00011,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-12|60,OR|GBPUSD|M15|new_york|2021-11-12|30,GBPUSD,M15,new_york,America/New_York,2021-11-12,60,30,2021-11-12T14:30:00Z,2021-11-12T15:30:00Z,2021-11-12T15:00:00Z,1.34056,1.33813,0.00243,1.34056,1.33917,0.00139,1,0,0.00104,1.748201438848920863309352518,0.00000,0.00104,down,close,0
IBOR|GBPUSD|M15|london|2021-11-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-15|60,OR|GBPUSD|M15|london|2021-11-15|30,GBPUSD,M15,london,Europe/London,2021-11-15,60,30,2021-11-15T08:00:00Z,2021-11-15T09:00:00Z,2021-11-15T08:30:00Z,1.34389,1.34283,0.00106,1.34389,1.34283,0.00106,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-15|60,OR|GBPUSD|M15|new_york|2021-11-15|30,GBPUSD,M15,new_york,America/New_York,2021-11-15,60,30,2021-11-15T14:30:00Z,2021-11-15T15:30:00Z,2021-11-15T15:00:00Z,1.34407,1.34268,0.00139,1.34372,1.34268,0.00104,1,0,0.00035,1.336538461538461538461538462,0.00035,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-11-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-16|60,OR|GBPUSD|M15|london|2021-11-16|30,GBPUSD,M15,london,Europe/London,2021-11-16,60,30,2021-11-16T08:00:00Z,2021-11-16T09:00:00Z,2021-11-16T08:30:00Z,1.34249,1.34169,0.00080,1.34249,1.34169,0.00080,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-16|60,OR|GBPUSD|M15|new_york|2021-11-16|30,GBPUSD,M15,new_york,America/New_York,2021-11-16,60,30,2021-11-16T14:30:00Z,2021-11-16T15:30:00Z,2021-11-16T15:00:00Z,1.34541,1.34400,0.00141,1.34541,1.34403,0.00138,1,0,0.00003,1.021739130434782608695652174,0.00000,0.00003,down,wick,0
IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-11-17|60,OR|GBPUSD|M15|london|2021-11-17|30,GBPUSD,M15,london,Europe/London,2021-11-17,60,30,2021-11-17T08:00:00Z,2021-11-17T09:00:00Z,2021-11-17T08:30:00Z,1.34475,1.34201,0.00274,1.34323,1.34201,0.00122,1,0,0.00152,2.245901639344262295081967213,0.00152,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-11-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-11-17|60,OR|GBPUSD|M15|new_york|2021-11-17|30,GBPUSD,M15,new_york,America/New_York,2021-11-17,60,30,2021-11-17T14:30:00Z,2021-11-17T15:30:00Z,2021-11-17T15:00:00Z,1.34698,1.34528,0.00170,1.34613,1.34532,0.00081,1,0,0.00089,2.098765432098765432098765432,0.00085,0.00004,down,wick,0
