relative_id,relative_family,relative_level,relative_status,source_relation_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,first_break_direction,first_break_mode,break_side,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib,shared_boundary_on_break_side,first_break_relative_case,can_confirm_ib_break_from_current_fields,requires_break_price_for_ib_confirmation,inference_scope,width_error_day
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-01|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-01,60,30,down,wick,down,1.34757,1.34756,0.00001,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-02|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-02,60,30,up,wick,up,1.35236,1.35245,0.00009,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-02|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-02,60,30,up,wick,up,1.35798,1.35869,0.00071,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-03,60,30,up,wick,up,1.35539,1.35568,0.00029,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-03,60,30,down,close,down,1.35758,1.35578,0.00180,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-04|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-02-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-04,60,30,down,close,down,1.35820,1.35820,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-04|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-04,60,30,down,close,down,1.35568,1.35396,0.00172,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-07,60,30,up,wick,up,1.35235,1.35256,0.00021,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-02-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-07,60,30,down,wick,down,1.35101,1.35101,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-08|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-08,60,30,up,close,up,1.35241,1.35300,0.00059,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-08|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-08,60,30,down,close,down,1.35247,1.35151,0.00096,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-09,60,30,down,close,down,1.35523,1.35514,0.00009,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-09,60,30,down,close,down,1.35702,1.35633,0.00069,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-10,60,30,up,close,up,1.35338,1.35361,0.00023,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-10,60,30,up,close,up,1.35776,1.35800,0.00024,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-11,60,30,down,close,down,1.35234,1.35135,0.00099,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-11,60,30,up,close,up,1.35879,1.35984,0.00105,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-14,60,30,down,close,down,1.35381,1.35369,0.00012,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|new_york|2022-02-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-14,60,30,none,none,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-15|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|london|2022-02-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-15,60,30,none,ambiguous,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-15|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|new_york|2022-02-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-15,60,30,none,ambiguous,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-16,60,30,up,close,up,1.35528,1.35562,0.00034,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-02-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-16,60,30,down,wick,down,1.35429,1.35429,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-17,60,30,up,wick,up,1.35942,1.35966,0.00024,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-17,60,30,up,wick,up,1.36275,1.36280,0.00005,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-18,60,30,up,close,up,1.36160,1.36191,0.00031,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-18,60,30,down,close,down,1.36136,1.36003,0.00133,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-21,60,30,up,close,up,1.36210,1.36266,0.00056,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-21,60,30,down,close,down,1.36056,1.35989,0.00067,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-22|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-22,60,30,down,close,down,1.35896,1.35834,0.00062,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-22|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-22,60,30,down,wick,down,1.35432,1.35430,0.00002,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-23,60,30,up,wick,up,1.35961,1.35970,0.00009,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-23,60,30,down,wick,down,1.35831,1.35810,0.00021,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-24,60,30,down,wick,down,1.34962,1.34945,0.00017,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-02-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-24,60,30,down,close,down,1.33926,1.33687,0.00239,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-25|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-25,60,30,down,close,down,1.34228,1.34137,0.00091,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-25|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-02-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-25,60,30,down,wick,down,1.33819,1.33819,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-28|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-28,60,30,up,close,up,1.33691,1.33743,0.00052,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-28|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|new_york|2022-02-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-28,60,30,none,ambiguous,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-01|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-01,60,30,up,close,up,1.34218,1.34251,0.00033,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-01|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-01,60,30,down,close,down,1.33931,1.33818,0.00113,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-02|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-02,60,30,down,close,down,1.33018,1.32836,0.00182,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-02|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-03-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-02,60,30,up,wick,up,1.33341,1.33341,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-03,60,30,up,close,up,1.34113,1.34146,0.00033,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-03-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-03,60,30,down,wick,down,1.33734,1.33734,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-04|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-04,60,30,down,wick,down,1.33371,1.33319,0.00052,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-04|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-04,60,30,down,wick,down,1.32585,1.32538,0.00047,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-03-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-07,60,30,up,wick,up,1.32192,1.32192,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-07,60,30,down,wick,down,1.31814,1.31733,0.00081,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-08|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-08,60,30,down,close,down,1.31047,1.31003,0.00044,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-08|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-08,60,30,down,close,down,1.31002,1.30849,0.00153,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-03-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-09,60,30,down,wick,down,1.31109,1.31109,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-09|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-03-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-09,60,30,down,wick,down,1.31445,1.31445,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-10,60,30,up,wick,up,1.31830,1.31837,0.00007,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-03-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-10,60,30,down,close,down,1.31571,1.31571,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-11,60,30,up,close,up,1.30926,1.30959,0.00033,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-03-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-11,60,30,down,close,down,1.30787,1.30787,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-03-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-14,60,30,down,wick,down,1.30131,1.30131,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-14,60,30,down,close,down,1.30310,1.30236,0.00074,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-15|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-15,60,30,down,close,down,1.30396,1.30366,0.00030,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-15|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-15,60,30,up,close,up,1.30397,1.30565,0.00168,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-16,60,30,up,close,up,1.30549,1.30632,0.00083,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|new_york|2022-03-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-16,60,30,none,ambiguous,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-03-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-17,60,30,down,wick,down,1.31527,1.31527,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-17,60,30,up,close,up,1.31842,1.31996,0.00154,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-03-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-03-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-18,60,30,up,close,up,1.31599,1.31645,0.00046,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-03-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-18,60,30,down,wick,down,1.31229,1.31214,0.00015,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
