SizeBytes	FileCount	DistinctHashCount	Top10Paths
10767	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002195.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002819.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\605258.html
9835	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600178.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600876.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\601811.html
10864	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002766.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600202.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600579.html
10610	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002310.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002997.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603239.html
9051	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002652.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600508.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\601107.html
1433	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\jspages\web-center\bind-sfqq-iframe.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\jspages\web-center\bind-sfwx-iframe.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\jspages\web-center\icon-click-forPC.html
1749	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002352.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\601225.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\同花顺板块掘金.html
9866	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002339.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002912.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\605098.html
4695	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300984.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600038.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688047.html
11287	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002676.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603085.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603669.html
8581	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002707.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\003043.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\605208.html
7918	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600060.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600734.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603822.html
2291	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002711.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688586.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\833580.html
2103	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600017.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688312.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\870299.html
2207	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600022.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688035.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688367.html
7665	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002706.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\301161.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\603207.html
2002	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300583.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300970.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\839371.html
11005	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\000586.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\000970.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\003005.html
10282	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\000555.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002929.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600824.html
1687	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300258.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\301029.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\601919.html
1522	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\300247.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\601128.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\831278.html
1534	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\688096.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\839719.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\webs\simt\share.html
6772	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\000806.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\301230.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600810.html
10228	3	3	D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\000400.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002388.html|D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\600546.html
